block,table2,activity,CAT,column,dtype,spaces,width,start,stop,table,default,model_min,model_max,target,lower,upper,min,max,units,definition
PERLND,MON-MANNING,PWATER,MONTHLYS,MANNOV,R,2,5,60,65,MON-MANNING,0.1,,,,,,,,,
PERLND,MON-MANNING,PWATER,MONTHLYS,MANDEC,R,2,5,65,70,MON-MANNING,0.1,,,,,,,,,
PERLND,MON-INTERFLW,PWATER,MONTHLYS,OPNID,C,2,8,2,10,MON-INTERFLW,0.1,,,,,,,,,
PERLND,MON-INTERFLW,PWATER,MONTHLYS,IFLJAN,R,2,5,10,15,MON-INTERFLW,-999,,,,,,,,,
PERLND,MON-INTERFLW,PWATER,MONTHLYS,IFLFEB,R,2,5,15,20,MON-INTERFLW,-999,,,,,,,,,
PERLND,MON-INTERFLW,PWATER,MONTHLYS,IFLMAR,R,2,5,20,25,MON-INTERFLW,-999,,,,,,,,,
PERLND,MON-INTERFLW,PWATER,MONTHLYS,IFLAPR,R,2,5,25,30,MON-INTERFLW,-999,,,,,,,,,
PERLND,MON-INTERFLW,PWATER,MONTHLYS,IFLMAY,R,2,5,30,35,MON-INTERFLW,-999,,,,,,,,,
PERLND,MON-INTERFLW,PWATER,MONTHLYS,IFLJUN,R,2,5,35,40,MON-INTERFLW,-999,,,,,,,,,
PERLND,MON-INTERFLW,PWATER,MONTHLYS,IFLJUL,R,2,5,40,45,MON-INTERFLW,-999,,,,,,,,,
PERLND,MON-INTERFLW,PWATER,MONTHLYS,IFLAUG,R,2,5,45,50,MON-INTERFLW,-999,,,,,,,,,
PERLND,MON-INTERFLW,PWATER,MONTHLYS,IFLSEP,R,2,5,50,55,MON-INTERFLW,-999,,,,,,,,,
PERLND,MON-INTERFLW,PWATER,MONTHLYS,IFLOCT,R,2,5,55,60,MON-INTERFLW,-999,,,,,,,,,
PERLND,MON-INTERFLW,PWATER,MONTHLYS,IFLNOV,R,2,5,60,65,MON-INTERFLW,-999,,,,,,,,,
PERLND,MON-INTERFLW,PWATER,MONTHLYS,IFLDEC,R,2,5,65,70,MON-INTERFLW,-999,,,,,,,,,
PERLND,MON-IRC,PWATER,MONTHLYS,OPNID,C,2,8,2,10,MON-IRC,-999,,,,,,,,,
PERLND,MON-IRC,PWATER,MONTHLYS,IRCJAN,R,2,5,10,15,MON-IRC,-999,,,,,,,,,
PERLND,MON-IRC,PWATER,MONTHLYS,IRCFEB,R,2,5,15,20,MON-IRC,-999,,,,,,,,,
PERLND,MON-IRC,PWATER,MONTHLYS,IRCMAR,R,2,5,20,25,MON-IRC,-999,,,,,,,,,
PERLND,MON-IRC,PWATER,MONTHLYS,IRCAPR,R,2,5,25,30,MON-IRC,-999,,,,,,,,,
PERLND,MON-IRC,PWATER,MONTHLYS,IRCMAY,R,2,5,30,35,MON-IRC,-999,,,,,,,,,
PERLND,MON-IRC,PWATER,MONTHLYS,IRCJUN,R,2,5,35,40,MON-IRC,-999,,,,,,,,,
PERLND,MON-IRC,PWATER,MONTHLYS,IRCJUL,R,2,5,40,45,MON-IRC,-999,,,,,,,,,
PERLND,MON-IRC,PWATER,MONTHLYS,IRCAUG,R,2,5,45,50,MON-IRC,-999,,,,,,,,,
PERLND,MON-IRC,PWATER,MONTHLYS,IRCSEP,R,2,5,50,55,MON-IRC,-999,,,,,,,,,
PERLND,MON-IRC,PWATER,MONTHLYS,IRCOCT,R,2,5,55,60,MON-IRC,-999,,,,,,,,,
PERLND,MON-IRC,PWATER,MONTHLYS,IRCNOV,R,2,5,60,65,MON-IRC,-999,,,,,,,,,
PERLND,MON-IRC,PWATER,MONTHLYS,IRCDEC,R,2,5,65,70,MON-IRC,-999,,,,,,,,,
PERLND,MON-LZETPARM,PWATER,MONTHLYS,OPNID,C,2,8,2,10,MON-LZETPARM,-999,,,,,,,,,
PERLND,MON-LZETPARM,PWATER,MONTHLYS,LZEJAN,R,2,5,10,15,MON-LZETPARM,0,,,,,,,,,
PERLND,MON-LZETPARM,PWATER,MONTHLYS,LZEFEB,R,2,5,15,20,MON-LZETPARM,0,,,,,,,,,
PERLND,MON-LZETPARM,PWATER,MONTHLYS,LZEMAR,R,2,5,20,25,MON-LZETPARM,0,,,,,,,,,
PERLND,MON-LZETPARM,PWATER,MONTHLYS,LZEAPR,R,2,5,25,30,MON-LZETPARM,0,,,,,,,,,
PERLND,MON-LZETPARM,PWATER,MONTHLYS,LZEMAY,R,2,5,30,35,MON-LZETPARM,0,,,,,,,,,
PERLND,MON-LZETPARM,PWATER,MONTHLYS,LZEJUN,R,2,5,35,40,MON-LZETPARM,0,,,,,,,,,
PERLND,MON-LZETPARM,PWATER,MONTHLYS,LZEJUL,R,2,5,40,45,MON-LZETPARM,0,,,,,,,,,
PERLND,MON-LZETPARM,PWATER,MONTHLYS,LZEAUG,R,2,5,45,50,MON-LZETPARM,0,,,,,,,,,
PERLND,MON-LZETPARM,PWATER,MONTHLYS,LZESEP,R,2,5,50,55,MON-LZETPARM,0,,,,,,,,,
PERLND,MON-LZETPARM,PWATER,MONTHLYS,LZEOCT,R,2,5,55,60,MON-LZETPARM,0,,,,,,,,,
PERLND,MON-LZETPARM,PWATER,MONTHLYS,LZENOV,R,2,5,60,65,MON-LZETPARM,0,,,,,,,,,
PERLND,MON-LZETPARM,PWATER,MONTHLYS,LZEDEC,R,2,5,65,70,MON-LZETPARM,0,,,,,,,,,
PERLND,SOIL-DATA,PWATER,PEST,OPNID,C,2,8,2,10,SOIL-DATA,0,,,,,,,,,
PERLND,SOIL-DATA,PWATER,PEST,DSURF,R,2,8,10,18,SOIL-DATA,-999,,,,,,,,,
PERLND,SOIL-DATA,PWATER,PEST,DUPPER,R,2,8,18,26,SOIL-DATA,-999,,,,,,,,,
PERLND,SOIL-DATA,PWATER,PEST,DLOWER,R,2,8,26,34,SOIL-DATA,-999,,,,,,,,,
PERLND,SOIL-DATA,PWATER,PEST,DGRNDW,R,2,8,34,42,SOIL-DATA,-999,,,,,,,,,
PERLND,SOIL-DATA,PWATER,PEST,BDSURF,R,2,8,42,50,SOIL-DATA,103,,,,,,,,,
PERLND,SOIL-DATA,PWATER,PEST,BDUPPR,R,2,8,50,58,SOIL-DATA,103,,,,,,,,,
PERLND,SOIL-DATA,PWATER,PEST,BDLOWR,R,2,8,58,66,SOIL-DATA,103,,,,,,,,,
PERLND,SOIL-DATA,PWATER,PEST,BDGRDW,R,2,8,66,74,SOIL-DATA,103,,,,,,,,,
PERLND,SOIL-DATA2,PWATER,PARAMETERS,OPNID,C,2,8,2,10,SOIL-DATA2,1.65,,,,,,,,,
PERLND,SOIL-DATA2,PWATER,PARAMETERS,SWILTP,R,2,10,10,20,SOIL-DATA2,0,,,,,,,,,
PERLND,SOIL-DATA2,PWATER,PARAMETERS,UWILTP,R,2,10,20,30,SOIL-DATA2,0,,,,,,,,,
PERLND,SOIL-DATA2,PWATER,PARAMETERS,LWILTP,R,2,10,30,40,SOIL-DATA2,0,,,,,,,,,
PERLND,SOIL-DATA2,PWATER,PARAMETERS,AWILTP,R,2,10,40,50,SOIL-DATA2,0,,,,,,,,,
PERLND,SOIL-DATA3,PWATER,PARAMETERS,OPNID,C,2,8,2,10,SOIL-DATA3,0,,,,,,,,,
PERLND,SOIL-DATA3,PWATER,PARAMETERS,SFDCAP,R,2,10,10,20,SOIL-DATA3,0,,,,,,,,,
PERLND,SOIL-DATA3,PWATER,PARAMETERS,UFDCAP,R,2,10,20,30,SOIL-DATA3,0,,,,,,,,,
PERLND,SOIL-DATA3,PWATER,PARAMETERS,LFDCAP,R,2,10,30,40,SOIL-DATA3,0,,,,,,,,,
PERLND,SOIL-DATA3,PWATER,PARAMETERS,AFDCAP,R,2,10,40,50,SOIL-DATA3,0,,,,,,,,,
PERLND,CROP-DATES,PWATER,PARAMETERS,OPNID,C,2,8,2,10,CROP-DATES,0,,,,,,,,,
PERLND,CROP-DATES,PWATER,PARAMETERS,NCRP,I,2,5,10,15,CROP-DATES,1,,,,,,,,,
PERLND,CROP-DATES,PWATER,PARAMETERS,PMON1,I,2,3,19,22,CROP-DATES,1,,,,,,,,,
PERLND,CROP-DATES,PWATER,PARAMETERS,PDAY1,I,2,3,22,25,CROP-DATES,1,,,,,,,,,
PERLND,CROP-DATES,PWATER,PARAMETERS,HMON1,I,2,3,27,30,CROP-DATES,12,,,,,,,,,
PERLND,CROP-DATES,PWATER,PARAMETERS,HDAY1,I,2,3,30,33,CROP-DATES,31,,,,,,,,,
PERLND,CROP-DATES,PWATER,PARAMETERS,PMON2,I,2,3,37,40,CROP-DATES,1,,,,,,,,,
PERLND,CROP-DATES,PWATER,PARAMETERS,PDAY2,I,2,3,40,43,CROP-DATES,1,,,,,,,,,
PERLND,CROP-DATES,PWATER,PARAMETERS,HMON2,I,2,3,45,48,CROP-DATES,12,,,,,,,,,
PERLND,CROP-DATES,PWATER,PARAMETERS,HDAY2,I,2,3,48,51,CROP-DATES,31,,,,,,,,,
PERLND,CROP-DATES,PWATER,PARAMETERS,PMON3,I,2,3,55,58,CROP-DATES,1,,,,,,,,,
PERLND,CROP-DATES,PWATER,PARAMETERS,PDAY3,I,2,3,58,61,CROP-DATES,1,,,,,,,,,
PERLND,CROP-DATES,PWATER,PARAMETERS,HMON3,I,2,3,63,66,CROP-DATES,12,,,,,,,,,
PERLND,CROP-DATES,PWATER,PARAMETERS,HDAY3,I,2,3,66,69,CROP-DATES,31,,,,,,,,,
PERLND,CROP-STAGES,PWATER,CROP_STAGES,OPNID,C,2,8,2,10,CROP-STAGES,31,,,,,,,,,
PERLND,CROP-STAGES,PWATER,CROP_STAGES,CRPST1,R,2,10,10,20,CROP-STAGES,0,,,,,,,,,
PERLND,CROP-STAGES,PWATER,CROP_STAGES,CRPST2,R,2,10,20,30,CROP-STAGES,0,,,,,,,,,
PERLND,CROP-STAGES,PWATER,CROP_STAGES,CRPST3,R,2,10,30,40,CROP-STAGES,0,,,,,,,,,
PERLND,CROP-STAGES,PWATER,CROP_STAGES,CRPST4,R,2,10,40,50,CROP-STAGES,0,,,,,,,,,
PERLND,CROP-SEASPM,PWATER,CROP_STAGES,OPNID,C,2,8,2,10,CROP-SEASPM,0,,,,,,,,,
PERLND,CROP-SEASPM,PWATER,CROP_STAGES,CRAWD1,R,2,10,10,20,CROP-SEASPM,0,,,,,,,,,
PERLND,CROP-SEASPM,PWATER,CROP_STAGES,CRAWD2,R,2,10,20,30,CROP-SEASPM,0,,,,,,,,,
PERLND,CROP-SEASPM,PWATER,CROP_STAGES,CRAWD3,R,2,10,30,40,CROP-SEASPM,0,,,,,,,,,
PERLND,CROP-SEASPM,PWATER,CROP_STAGES,CRAWD4,R,2,10,40,50,CROP-SEASPM,0,,,,,,,,,
PERLND,CROP-SEASPM,PWATER,CROP_STAGES,CRRDPI,R,2,10,50,60,CROP-SEASPM,0,,,,,,,,,
PERLND,CROP-SEASPM,PWATER,CROP_STAGES,CRRDPF,R,2,10,60,70,CROP-SEASPM,0,,,,,,,,,
PERLND,IRRIG-PARM1,PWATER,PARAMETERS,OPNID,C,2,8,2,10,IRRIG-PARM1,0,,,,,,,,,
PERLND,IRRIG-PARM1,PWATER,PARAMETERS,NSKED,I,2,5,10,15,IRRIG-PARM1,0,,,,,,,,,
PERLND,IRRIG-PARM1,PWATER,PARAMETERS,SZONFG,I,2,5,15,20,IRRIG-PARM1,0,,,,,,,,,
PERLND,IRRIG-PARM1,PWATER,PARAMETERS,VCRDFG,I,2,5,20,25,IRRIG-PARM1,0,,,,,,,,,
PERLND,IRRIG-PARM1,PWATER,PARAMETERS,VAWDFG,I,2,5,25,30,IRRIG-PARM1,0,,,,,,,,,
PERLND,IRRIG-PARM1,PWATER,PARAMETERS,IROPFG,I,2,5,30,35,IRRIG-PARM1,0,,,,,,,,,
PERLND,IRRIG-PARM2,PWATER,PARAMETERS,OPNID,C,2,8,2,10,IRRIG-PARM2,0,,,,,,,,,
PERLND,IRRIG-PARM2,PWATER,PARAMETERS,IRAREA,R,2,8,10,18,IRRIG-PARM2,0,,,,,,,,,
PERLND,IRRIG-PARM2,PWATER,PARAMETERS,IREFF,R,2,8,18,26,IRRIG-PARM2,1,,,,,,,,,
PERLND,IRRIG-PARM2,PWATER,PARAMETERS,ARZI,R,2,8,26,34,IRRIG-PARM2,1,,,,,,,,,
PERLND,IRRIG-PARM2,PWATER,PARAMETERS,WILTP,R,2,8,34,42,IRRIG-PARM2,0,,,,,,,,,
PERLND,IRRIG-PARM2,PWATER,PARAMETERS,FLDCAP,R,2,8,42,50,IRRIG-PARM2,0,,,,,,,,,
PERLND,IRRIG-PARM2,PWATER,PARAMETERS,CRDEP,R,2,8,50,58,IRRIG-PARM2,0,,,,,,,,,
PERLND,IRRIG-PARM2,PWATER,PARAMETERS,IRAWD,R,2,8,58,66,IRRIG-PARM2,0.9,,,,,,,,,
PERLND,IRRIG-PARM2,PWATER,PARAMETERS,CAPRIS,R,2,8,66,74,IRRIG-PARM2,6,,,,,,,,,
PERLND,IRRIG-SOURCE,PWATER,PARAMETERS,OPNID,C,2,8,2,10,IRRIG-SOURCE,,,,,,,,,,
PERLND,IRRIG-SOURCE,PWATER,PARAMETERS,XPRIOR,R,2,10,10,20,IRRIG-SOURCE,0,,,,,,,,,
PERLND,IRRIG-SOURCE,PWATER,PARAMETERS,XFRAC,R,2,10,20,30,IRRIG-SOURCE,1,,,,,,,,,
PERLND,IRRIG-SOURCE,PWATER,PARAMETERS,GPRIOR,R,2,10,30,40,IRRIG-SOURCE,0,,,,,,,,,
PERLND,IRRIG-SOURCE,PWATER,PARAMETERS,GFRAC,R,2,10,40,50,IRRIG-SOURCE,1,,,,,,,,,
PERLND,IRRIG-SOURCE,PWATER,PARAMETERS,RPRIOR,R,2,10,50,60,IRRIG-SOURCE,0,,,,,,,,,
PERLND,IRRIG-SOURCE,PWATER,PARAMETERS,RFRAC,R,2,10,60,70,IRRIG-SOURCE,1,,,,,,,,,
PERLND,IRRIG-SOURCE,PWATER,PARAMETERS,IRCHNO,R,2,10,70,80,IRRIG-SOURCE,0,,,,,,,,,
PERLND,IRRIG-TARGET,PWATER,PARAMETERS,OPNID,C,2,8,2,10,IRRIG-TARGET,0,,,,,,,,,
PERLND,IRRIG-TARGET,PWATER,PARAMETERS,IRCPFR,R,2,10,10,20,IRRIG-TARGET,0,,,,,,,,,
PERLND,IRRIG-TARGET,PWATER,PARAMETERS,IRSUFR,R,2,10,20,30,IRRIG-TARGET,0,,,,,,,,,
PERLND,IRRIG-TARGET,PWATER,PARAMETERS,IRUPFR,R,2,10,30,40,IRRIG-TARGET,0,,,,,,,,,
PERLND,IRRIG-TARGET,PWATER,PARAMETERS,IRLOFR,R,2,10,40,50,IRRIG-TARGET,0,,,,,,,,,
PERLND,IRRIG-TARGET,PWATER,PARAMETERS,IRGWFR,R,2,10,50,60,IRRIG-TARGET,0,,,,,,,,,
PERLND,IRRIG-SCHED,PWATER,PARAMETERS,OPNID,C,2,8,2,10,IRRIG-SCHED,,,,,,,,,,
PERLND,IRRIG-SCHED,PWATER,PARAMETERS,IRYR1,R,2,5,13,18,IRRIG-SCHED,0,,,,,,,,,
PERLND,IRRIG-SCHED,PWATER,PARAMETERS,IRMO1,R,2,3,18,21,IRRIG-SCHED,1,,,,,,,,,
PERLND,IRRIG-SCHED,PWATER,PARAMETERS,IRDY1,R,2,3,21,24,IRRIG-SCHED,1,,,,,,,,,
PERLND,IRRIG-SCHED,PWATER,PARAMETERS,IRHR1,R,2,3,24,27,IRRIG-SCHED,0,,,,,,,,,
PERLND,IRRIG-SCHED,PWATER,PARAMETERS,IRMI1,R,2,2,27,29,IRRIG-SCHED,0,,,,,,,,,
PERLND,IRRIG-SCHED,PWATER,PARAMETERS,IRDUR1,R,2,5,29,34,IRRIG-SCHED,0,,,,,,,,,
PERLND,IRRIG-SCHED,PWATER,PARAMETERS,IRRAT1,R,2,16,34,50,IRRIG-SCHED,0,,,,,,,,,
PERLND,IRRIG-SCHED,PWATER,PARAMETERS,IRYR2,R,2,5,50,55,IRRIG-SCHED,0,,,,,,,,,
PERLND,IRRIG-SCHED,PWATER,PARAMETERS,IRMO2,R,2,3,55,58,IRRIG-SCHED,1,,,,,,,,,
PERLND,IRRIG-SCHED,PWATER,PARAMETERS,IRDY2,R,2,3,58,61,IRRIG-SCHED,1,,,,,,,,,
PERLND,IRRIG-SCHED,PWATER,PARAMETERS,IRHR2,R,2,3,61,64,IRRIG-SCHED,0,,,,,,,,,
PERLND,IRRIG-SCHED,PWATER,PARAMETERS,IRMI2,R,2,2,64,66,IRRIG-SCHED,0,,,,,,,,,
PERLND,IRRIG-SCHED,PWATER,PARAMETERS,IRDUR2,R,2,5,66,71,IRRIG-SCHED,0,,,,,,,,,
PERLND,IRRIG-SCHED,PWATER,PARAMETERS,IRRAT2,R,2,10,71,81,IRRIG-SCHED,0,,,,,,,,,
PERLND,MON-IRR-CRDP,PWATER,MONTHLYS,OPNID,C,2,8,2,10,MON-IRR-CRDP,0,,,,,,,,,
PERLND,MON-IRR-CRDP,PWATER,MONTHLYS,CRDJAN,R,2,5,10,15,MON-IRR-CRDP,0,,,,,,,,,
PERLND,MON-IRR-CRDP,PWATER,MONTHLYS,CRDFEB,R,2,5,15,20,MON-IRR-CRDP,0,,,,,,,,,
PERLND,MON-IRR-CRDP,PWATER,MONTHLYS,CRDMAR,R,2,5,20,25,MON-IRR-CRDP,0,,,,,,,,,
PERLND,MON-IRR-CRDP,PWATER,MONTHLYS,CRDAPR,R,2,5,25,30,MON-IRR-CRDP,0,,,,,,,,,
PERLND,MON-IRR-CRDP,PWATER,MONTHLYS,CRDMAY,R,2,5,30,35,MON-IRR-CRDP,0,,,,,,,,,
PERLND,MON-IRR-CRDP,PWATER,MONTHLYS,CRDJUN,R,2,5,35,40,MON-IRR-CRDP,0,,,,,,,,,
PERLND,MON-IRR-CRDP,PWATER,MONTHLYS,CRDJUL,R,2,5,40,45,MON-IRR-CRDP,0,,,,,,,,,
PERLND,MON-IRR-CRDP,PWATER,MONTHLYS,CRDAUG,R,2,5,45,50,MON-IRR-CRDP,0,,,,,,,,,
PERLND,MON-IRR-CRDP,PWATER,MONTHLYS,CRDSEP,R,2,5,50,55,MON-IRR-CRDP,0,,,,,,,,,
PERLND,MON-IRR-CRDP,PWATER,MONTHLYS,CRDOCT,R,2,5,55,60,MON-IRR-CRDP,0,,,,,,,,,
PERLND,MON-IRR-CRDP,PWATER,MONTHLYS,CRDNOV,R,2,5,60,65,MON-IRR-CRDP,0,,,,,,,,,
PERLND,MON-IRR-CRDP,PWATER,MONTHLYS,CRDDEC,R,2,5,65,70,MON-IRR-CRDP,0,,,,,,,,,
PERLND,MON-IRR-AWD,PWATER,MONTHLYS,OPNID,C,2,8,2,10,MON-IRR-AWD,0,,,,,,,,,
PERLND,MON-IRR-AWD,PWATER,MONTHLYS,AWDJAN,R,2,5,10,15,MON-IRR-AWD,0,,,,,,,,,
PERLND,MON-IRR-AWD,PWATER,MONTHLYS,AWDFEB,R,2,5,15,20,MON-IRR-AWD,0,,,,,,,,,
PERLND,MON-IRR-AWD,PWATER,MONTHLYS,AWDMAR,R,2,5,20,25,MON-IRR-AWD,0,,,,,,,,,
PERLND,MON-IRR-AWD,PWATER,MONTHLYS,AWDAPR,R,2,5,25,30,MON-IRR-AWD,0,,,,,,,,,
PERLND,MON-IRR-AWD,PWATER,MONTHLYS,AWDMAY,R,2,5,30,35,MON-IRR-AWD,0,,,,,,,,,
PERLND,MON-IRR-AWD,PWATER,MONTHLYS,AWDJUN,R,2,5,35,40,MON-IRR-AWD,0,,,,,,,,,
PERLND,MON-IRR-AWD,PWATER,MONTHLYS,AWDJUL,R,2,5,40,45,MON-IRR-AWD,0,,,,,,,,,
PERLND,MON-IRR-AWD,PWATER,MONTHLYS,AWDAUG,R,2,5,45,50,MON-IRR-AWD,0,,,,,,,,,
PERLND,MON-IRR-AWD,PWATER,MONTHLYS,AWDSEP,R,2,5,50,55,MON-IRR-AWD,0,,,,,,,,,
PERLND,MON-IRR-AWD,PWATER,MONTHLYS,AWDOCT,R,2,5,55,60,MON-IRR-AWD,0,,,,,,,,,
PERLND,MON-IRR-AWD,PWATER,MONTHLYS,AWDNOV,R,2,5,60,65,MON-IRR-AWD,0,,,,,,,,,
PERLND,MON-IRR-AWD,PWATER,MONTHLYS,AWDDEC,R,2,5,65,70,MON-IRR-AWD,0,,,,,,,,,
PERLND,SED-PARM1,SEDMNT,PARAMETERS,OPNID,C,2,8,2,10,SED-PARM1,0,,,,,,,,,
PERLND,SED-PARM1,SEDMNT,PARAMETERS,CRVFG,I,2,5,10,15,SED-PARM1,0,,,,,,,,,
PERLND,SED-PARM1,SEDMNT,PARAMETERS,VSIVFG,I,2,5,15,20,SED-PARM1,0,,,,,,,,,
PERLND,SED-PARM1,SEDMNT,PARAMETERS,SDOPFG,I,2,5,20,25,SED-PARM1,0,,,,,,,,,
PERLND,SED-PARM2,SEDMNT,PARAMETERS,OPNID,C,2,8,2,10,SED-PARM2,0,,,,,,,,,
PERLND,SED-PARM2,SEDMNT,PARAMETERS,SMPF,R,2,10,10,20,SED-PARM2,1,,,,,,,,,
PERLND,SED-PARM2,SEDMNT,PARAMETERS,KRER,R,2,10,20,30,SED-PARM2,0,,,,,,,,,
PERLND,SED-PARM2,SEDMNT,PARAMETERS,JRER,R,2,10,30,40,SED-PARM2,-999,,,,,,,,,
PERLND,SED-PARM2,SEDMNT,PARAMETERS,AFFIX,R,2,10,40,50,SED-PARM2,0,,,,,,,,,
PERLND,SED-PARM2,SEDMNT,PARAMETERS,COVER,R,2,10,50,60,SED-PARM2,0,,,,,,,,,
PERLND,SED-PARM2,SEDMNT,PARAMETERS,NVSI,R,2,10,60,70,SED-PARM2,0,,,,,,,,,
PERLND,SED-PARM3,SEDMNT,PARAMETERS,OPNID,C,2,8,2,10,SED-PARM3,0,,,,,,,,,
PERLND,SED-PARM3,SEDMNT,PARAMETERS,KSER,R,2,10,10,20,SED-PARM3,0,,,,,,,,,
PERLND,SED-PARM3,SEDMNT,PARAMETERS,JSER,R,2,10,20,30,SED-PARM3,-999,,,,,,,,,
PERLND,SED-PARM3,SEDMNT,PARAMETERS,KGER,R,2,10,30,40,SED-PARM3,0,,,,,,,,,
PERLND,SED-PARM3,SEDMNT,PARAMETERS,JGER,R,2,10,40,50,SED-PARM3,-999,,,,,,,,,
PERLND,MON-COVER,SEDMNT,MONTHLYS,OPNID,C,2,8,2,10,MON-COVER,-999,,,,,,,,,
PERLND,MON-COVER,SEDMNT,MONTHLYS,COVJAN,R,2,5,10,15,MON-COVER,0,,,,,,,,,
PERLND,MON-COVER,SEDMNT,MONTHLYS,COVFEB,R,2,5,15,20,MON-COVER,0,,,,,,,,,
PERLND,MON-COVER,SEDMNT,MONTHLYS,COVMAR,R,2,5,20,25,MON-COVER,0,,,,,,,,,
PERLND,MON-COVER,SEDMNT,MONTHLYS,COVAPR,R,2,5,25,30,MON-COVER,0,,,,,,,,,
PERLND,MON-COVER,SEDMNT,MONTHLYS,COVMAY,R,2,5,30,35,MON-COVER,0,,,,,,,,,
PERLND,MON-COVER,SEDMNT,MONTHLYS,COVJUN,R,2,5,35,40,MON-COVER,0,,,,,,,,,
PERLND,MON-COVER,SEDMNT,MONTHLYS,COVJUL,R,2,5,40,45,MON-COVER,0,,,,,,,,,
PERLND,MON-COVER,SEDMNT,MONTHLYS,COVAUG,R,2,5,45,50,MON-COVER,0,,,,,,,,,
PERLND,MON-COVER,SEDMNT,MONTHLYS,COVSEP,R,2,5,50,55,MON-COVER,0,,,,,,,,,
PERLND,MON-COVER,SEDMNT,MONTHLYS,COVOCT,R,2,5,55,60,MON-COVER,0,,,,,,,,,
PERLND,MON-COVER,SEDMNT,MONTHLYS,COVNOV,R,2,5,60,65,MON-COVER,0,,,,,,,,,
PERLND,MON-COVER,SEDMNT,MONTHLYS,COVDEC,R,2,5,65,70,MON-COVER,0,,,,,,,,,
PERLND,MON-NVSI,SEDMNT,MONTHLYS,OPNID,C,2,8,2,10,MON-NVSI,0,,,,,,,,,
PERLND,MON-NVSI,SEDMNT,MONTHLYS,NVSJAN,R,2,5,10,15,MON-NVSI,0,,,,,,,,,
PERLND,MON-NVSI,SEDMNT,MONTHLYS,NVSFEB,R,2,5,15,20,MON-NVSI,0,,,,,,,,,
PERLND,MON-NVSI,SEDMNT,MONTHLYS,NVSMAR,R,2,5,20,25,MON-NVSI,0,,,,,,,,,
PERLND,MON-NVSI,SEDMNT,MONTHLYS,NVSAPR,R,2,5,25,30,MON-NVSI,0,,,,,,,,,
PERLND,MON-NVSI,SEDMNT,MONTHLYS,NVSMAY,R,2,5,30,35,MON-NVSI,0,,,,,,,,,
PERLND,MON-NVSI,SEDMNT,MONTHLYS,NVSJUN,R,2,5,35,40,MON-NVSI,0,,,,,,,,,
PERLND,MON-NVSI,SEDMNT,MONTHLYS,NVSJUL,R,2,5,40,45,MON-NVSI,0,,,,,,,,,
PERLND,MON-NVSI,SEDMNT,MONTHLYS,NVSAUG,R,2,5,45,50,MON-NVSI,0,,,,,,,,,
PERLND,MON-NVSI,SEDMNT,MONTHLYS,NVSSEP,R,2,5,50,55,MON-NVSI,0,,,,,,,,,
PERLND,MON-NVSI,SEDMNT,MONTHLYS,NVSOCT,R,2,5,55,60,MON-NVSI,0,,,,,,,,,
PERLND,MON-NVSI,SEDMNT,MONTHLYS,NVSNOV,R,2,5,60,65,MON-NVSI,0,,,,,,,,,
PERLND,MON-NVSI,SEDMNT,MONTHLYS,NVSDEC,R,2,5,65,70,MON-NVSI,0,,,,,,,,,
PERLND,SED-STOR,SEDMNT,PARAMETERS,OPNID,C,2,8,2,10,SED-STOR,0,,,,,,,,,
PERLND,SED-STOR,SEDMNT,PARAMETERS,DETS,R,2,10,10,20,SED-STOR,0,,,,,,,,,
PERLND,PSTEMP-PARM1,PSTEMP,PARAMETERS,OPNID,C,2,8,2,10,PSTEMP-PARM1,0,,,,,,,,,
PERLND,PSTEMP-PARM1,PSTEMP,PARAMETERS,SLTVFG,I,2,5,10,15,PSTEMP-PARM1,0,,,,,,,,,
PERLND,PSTEMP-PARM1,PSTEMP,PARAMETERS,ULTVFG,I,2,5,15,20,PSTEMP-PARM1,0,,,,,,,,,
PERLND,PSTEMP-PARM1,PSTEMP,PARAMETERS,LGTVFG,I,2,5,20,25,PSTEMP-PARM1,0,,,,,,,,,
PERLND,PSTEMP-PARM1,PSTEMP,PARAMETERS,TSOPFG,I,2,5,25,30,PSTEMP-PARM1,0,,,,,,,,,
PERLND,PSTEMP-PARM2,PSTEMP,PARAMETERS,OPNID,C,2,8,2,10,PSTEMP-PARM2,0,,,,,,,,,
PERLND,PSTEMP-PARM2,PSTEMP,PARAMETERS,ASLT,R,2,10,10,20,PSTEMP-PARM2,32,,,,,,,,,
PERLND,PSTEMP-PARM2,PSTEMP,PARAMETERS,BSLT,R,2,10,20,30,PSTEMP-PARM2,1,,,,,,,,,
PERLND,PSTEMP-PARM2,PSTEMP,PARAMETERS,ULTP1,R,2,10,30,40,PSTEMP-PARM2,-999,,,,,,,,,
PERLND,PSTEMP-PARM2,PSTEMP,PARAMETERS,ULTP2,R,2,10,40,50,PSTEMP-PARM2,-999,,,,,,,,,
PERLND,PSTEMP-PARM2,PSTEMP,PARAMETERS,LGTP1,R,2,10,50,60,PSTEMP-PARM2,-999,,,,,,,,,
PERLND,PSTEMP-PARM2,PSTEMP,PARAMETERS,LGTP2,R,2,10,60,70,PSTEMP-PARM2,-999,,,,,,,,,
PERLND,MON-ASLT,PSTEMP,MONTHLYS,OPNID,C,2,8,2,10,MON-ASLT,-999,,,,,,,,,
